Date,News_Sentiment,News_Disagreement,News_Volatility,News_Volume
20150820,-1.2141822961479833,3.75128945664958,6.39123102724342,138249
20150829,-1.6949550321079345,3.831536123928357,6.693081846512877,72244
20150824,-1.3662285983272902,3.7588182207956504,6.3960612167945525,125265
20150829,-1.6949550321079345,3.831536123928357,6.693081846512877,72244
20150830,-1.465245369103701,3.7332195324957693,6.647379373303431,64632
20150826,-1.2186832689908291,3.7466561593532326,6.335917844692765,140545
20150826,-1.2186832689908291,3.7466561593532326,6.335917844692765,140545
20150827,-1.1055440782756751,3.7375686279192215,6.310738284775967,139123
20150905,-1.3910118246315737,3.747794689263976,6.628524238809256,68846
20150906,-1.2805646535165032,3.692264261344598,6.612849491022744,61444
20150831,-1.2400687396494667,3.7721112242040644,6.399555813755593,116742
20150901,-1.2265825660478837,3.778285719157125,6.35414229725602,138344
20150904,-1.1715740043746508,3.7319578454924014,6.401979478129205,124855
20150902,-1.1328508632522294,3.7624032496857596,6.3167386305274755,139377
20150903,-1.1482254378982557,3.74392936039498,6.369889720754574,137713
20150907,-1.2027678964274797,3.65880028956286,6.384769683224915,98045
20150912,-1.352813095944689,3.7870938924717374,6.678003738578746,71214
20150913,-1.3143850242259267,3.742464519602632,6.548464078036883,64297
20150908,-1.004892928446151,3.6560154671348797,6.335844762817433,130061
20150909,-0.9485453304293872,3.6593003196432665,6.274436786248012,140625
20150910,-1.033960416123178,3.690109799153813,6.300822273030963,140866
20150911,-1.183517291823699,3.753857676692865,6.439226781966841,131693
20150919,-1.3295085664001856,3.74721420130825,6.543818290863382,71912
20150920,-1.1224084900956175,3.6210426247652157,6.564157890950342,64156
20150914,-1.066356258494687,3.7683819209083125,6.3617098030582095,124141
20150915,-1.0526224540604339,3.7081174756865765,6.269336866219634,139282
20150916,-1.0303241098250229,3.7155123066204467,6.2884963204235,143366
20150917,-1.0618907157051363,3.7384164745814257,6.381566537504449,142166
20150918,-1.1119125427646919,3.733374775910306,6.325656598106228,129763
20150921,-0.9321027350874884,3.6481585021939065,6.338852869742883,124308
20150927,-1.0375380432633596,3.62216749550672,6.460902884906271,64626
20150926,-1.118361599841407,3.642786035638065,6.484755029267957,71262
20150922,-0.9677469946380013,3.6675206639713376,6.329412468277791,138488
20150923,-0.7984605821320492,3.587809974471144,6.223276576285589,135879
20150924,-0.9036844031742227,3.653496033790231,6.309862954321467,135761
20150925,-0.8747931030009427,3.5730888150982305,6.286011991036332,127880
20151003,-1.557821495201782,3.7989376526215834,6.656279216249315,71839
20150928,-0.9372818684656964,3.6032137017673893,6.279151136441062,125213
20151004,-1.5624608308303765,3.7757913715567977,6.6724991104699365,64241
20150929,-0.9598582881009288,3.6953988214687237,6.33814983732098,138268
20150930,-0.9534651016331194,3.667411939665055,6.300652916675701,145317
20151002,-1.2277124763388478,3.747688235801699,6.455813638327019,127475
20151001,-1.0417551178174367,3.7126195228875325,6.322906866799952,144699
20151010,-1.4691743649262434,3.83873836738223,6.747781219472591,75252
20151011,-1.4614138414692155,3.846485348953461,6.73329132253525,67177
20151005,-1.0378540335972914,3.682943530131978,6.372004544973809,124219
20151021,-0.9264934162723922,3.5597779220018295,6.282266494574164,21019
20151022,-1.6312711863088307,3.6889600798275515,6.5653981411753115,8004
20151006,-1.014272712860434,3.7197613641575287,6.376389728393546,139347
20151008,-0.9818494298215216,3.705947908935265,6.353053478325228,142530
20151007,-1.0113162209974218,3.7374266370976166,6.382963592502443,141343
20151009,-1.1361257981909714,3.745242358774964,6.471649688890263,132875
20151018,-1.3411254888924908,3.7435931949050216,6.583996353767112,63738
20151012,-1.056785064856406,3.7863699407870564,6.401870380359138,118527
20151017,-1.4303952712186174,3.8113353326101693,6.603470963870733,71324
20151013,-1.089076683376932,3.8118205507751934,6.3719235666327165,137977
20151014,-1.065954456844337,3.7383472674206226,6.396167291355751,142307
20151015,-0.9520605204774881,3.6678081835158785,6.32138522247011,141608
20151016,-1.0383759934619285,3.7235483378618977,6.323289233330385,131819
20151019,-1.0993102473304743,3.7392462720676947,6.340832367258289,125494
20151025,-1.3237507180915937,3.7521389806098058,6.61581531543638,66666
20151024,-1.4828661436820245,3.8173510671160162,6.684625162923182,74951
20151020,-1.006758626303158,3.6970282790997633,6.313377159050433,141993
20151031,-1.378271299711441,3.7601122646317426,6.607355559268104,72518
20151101,-1.3064374687151028,3.7827990923290393,6.555031391444802,65277
20151026,-1.030934870271823,3.7201267418236976,6.353414214355651,129083
20151023,-1.1482971954917593,3.772733705244642,6.428069793638106,141870
20151027,-0.9772842533132567,3.6568238573748064,6.274300045245805,141074
20151028,-0.9884768952141487,3.6446572769499994,6.25600263758207,143029
20151030,-1.0599979522906573,3.634647147129089,6.350605672598559,133262
20151107,-1.2138100342162452,3.6819074275939188,6.451030036867435,69845
20151029,-0.9817193766990454,3.6146533225371065,6.285466461475122,145706
20151108,-1.1014229413134282,3.668124973715152,6.515035556290627,65959
20151102,-0.9304661277823342,3.7172536693123233,6.313069953530967,125200
20151103,-0.9974800331667443,3.7386336268278684,6.308647625615899,138091
20151104,-1.0261777011471465,3.6575866666964303,6.250925768676061,148828
20151106,-0.9365934880947434,3.635324373266417,6.251910438607201,134445
20151105,-0.8940864693965347,3.653768086045862,6.251970151114461,147253
20151114,-2.0888533928695847,4.212480476354177,7.101429755068498,76607
20151115,-2.0449702644197916,4.075695175207093,7.087420223808601,66246
20151109,-0.8550472935569917,3.6212930394641014,6.24443020856618,124341
20151110,-0.877890742718397,3.7241827696150644,6.313299885310163,140103
20151111,-0.8190967353921027,3.6820719733970644,6.3097477550651355,135294
20151113,-1.048123087581963,3.789325344046456,6.3687886816549515,129509
20151112,-0.8179930894959094,3.6706058160361135,6.26747702615241,136924
20151122,-1.5206844935600048,3.8881467824533655,6.757071278088628,64663
20151116,-1.5164086067663167,3.9748798416981845,6.683753277367072,123687
20151121,-1.5826602162226957,3.914033530431058,6.774444208358814,74774
20151117,-1.339556383289469,3.9221225664470327,6.586105676656018,136823
20151118,-1.3309422315924497,3.9792038684283852,6.560077431381946,140684
20151119,-1.2712902118345966,3.943532497476233,6.566931747315881,139498
20151120,-1.1872499582245495,3.8082675842840623,6.527342307089835,131650
20151123,-1.0629706694055807,3.9087779499757134,6.492648715042691,120764
20151128,-1.4751380761267892,3.8353500792879838,6.628570506593114,65962
20151129,-1.2996602286706886,3.777624847623384,6.5990828665559516,62857
20151126,-1.1123628573559434,3.8193735271344864,6.467597414960291,108381
20151124,-1.2339436998236057,3.8392309529370534,6.4476409545547355,135509
20151127,-1.1810905125451638,3.811571636206728,6.437686163737155,103167
20151125,-1.1564851416592936,3.796976473562315,6.488538694168601,136640
20151213,-1.1633012042761715,3.800065254546708,6.634833782810072,64342
20151206,-1.3677372597903732,3.7994980828928124,6.699351892336996,64575
20151212,-1.208647906520387,3.8030499360978514,6.606020608498068,73765
20151205,-1.3853937068382567,3.77047095992384,6.627183357837582,73521
20151205,-1.3853937068382567,3.77047095992384,6.627183357837582,73521
20151214,-1.082792462389107,3.8053550493023796,6.434808121171586,118624
20151130,-0.9841194307311858,3.7345735386481516,6.325656158371645,119769
20151207,-1.1222907804109266,3.7111979270406024,6.464163723797242,123112
20151211,-1.0978715024936725,3.75155858987354,6.446925425790053,129464
20151201,-0.9951205897517267,3.7724719305933956,6.351671520151679,137970
20151202,-1.0078985585931857,3.7527495125508272,6.363352599088022,137032
20151208,-1.1704597245268,3.7224021360217576,6.450720403269043,135033
20151210,-1.022195781670044,3.7786094886433914,6.47713095888229,141862
20151209,-1.137297163979716,3.7706477159526366,6.4548959165707895,143197
20151203,-1.2153834496422091,3.86617573403148,6.494511117108829,137940
20151220,-1.3948905721437335,3.7755494490689294,6.729936846608961,61820
20151226,-1.5188272223403503,3.86493087042398,6.72551346032042,51700
20151225,-1.1318084335772545,3.9061400262652755,6.640219498680437,55150
20151227,-1.6607050925809637,3.9080289396028163,6.756118515825213,54382
20151215,-1.1120045646770538,3.7930716139504606,6.417589875658357,134267
20151218,-1.0575811324227853,3.7091791233144122,6.5078971180730845,125302
20151218,-1.0575811324227853,3.7091791233144122,6.5078971180730845,125302
20151216,-1.1185707910429006,3.809272576687071,6.494536673460671,135823
20151217,-0.9894675466470483,3.711677164906355,6.392007100437359,136002
20151224,-1.2546612184781962,3.9098752939465706,6.596769794904232,92926
20151222,-1.277316707533085,3.889640689649235,6.573163379102146,119788
20151228,-1.4293708296322136,3.7828450787743497,6.513212262449005,89475
20151222,-1.277316707533085,3.889640689649235,6.573163379102146,119788
20151223,-1.2187727408444673,3.854419653328906,6.549105555448333,117577
20151229,-1.5509047471313062,3.806497786180663,6.558415898348121,99436
20160102,-1.7701367813225444,3.8901099438068742,6.818776818332995,56168
20160101,-1.4647767116458248,3.7011640755856448,6.699627735340088,65164
20160103,-1.9198856974644223,3.9335095471764343,6.873925358263398,57104
20151230,-1.477883741109516,3.7041877413932935,6.49732556617702,105336
20151231,-1.4438485289348115,3.767395661690695,6.580820355122362,97255
20160110,-1.4378061876492443,3.6034464053674182,6.592898574052734,61984
20160109,-1.6932672484099622,3.8180751752130067,6.703359765833682,71623
20160104,-1.5093842254132284,3.7236926710606806,6.50357314003402,109976
20160105,-1.432277040383326,3.7231529233431293,6.420350401673131,125980
20160106,-1.2628690069460704,3.6782967590524276,6.38078141317687,132234
20160108,-1.4102498714969471,3.7500449428940303,6.457492593730094,124949
20160107,-1.2975167553943208,3.77431224090769,6.429502404622381,134316
20160116,-1.4591472121712632,3.7257605246335506,6.645317327346911,77131
20160111,-0.9305987268153206,3.7195226123632543,6.559649633266116,122662
20160117,-1.4305742047670256,3.6674479776348443,6.657793463657091,66990
20160112,-1.1255970126674923,3.7683965733727613,6.401847870523779,132699
20160123,-1.5374906179873016,3.6348121578289443,6.491371897259012,75467
20160118,-1.174569967112166,3.6707966234546467,6.474373962549904,113316
20160125,-1.130956755924591,3.6835363651886177,6.3325859409156475,118116
20160125,-1.130956755924591,3.6835363651886177,6.3325859409156475,118116
20160126,-1.1393415783895302,3.7172918653757536,6.366617657399719,128919
20160115,-1.1929353736938741,3.666006919836692,6.408497028979488,131559
20160129,-1.2298088317248166,3.6619657526873017,6.354186809093921,126470
20160119,-1.0656642264630398,3.6513170804341546,6.371449197282276,133356
20160122,-1.2541992056950866,3.6561157391145778,6.379046614079377,130981
20160121,-1.1834531416493332,3.725349722198346,6.375618047401656,140253
20160128,-1.1450637430297883,3.698766290500989,6.3487073894863295,141339
20160127,-1.2498017212230972,3.756233057212889,6.4098235538278,136921
20160114,-1.1599281742638226,3.818717818247371,6.488295668481303,140652
20160113,-1.150347243684296,3.6697852216399425,6.353304764075211,139590
20160120,-1.2380038514321035,3.7457661334435617,6.418830883589405,140499
20160130,-1.3155043227851655,3.71589620571008,6.4782214185938685,75963
20160131,-1.2981584340289862,3.8038843540848557,6.6051513856784965,65788
20160206,-1.4502720593890235,3.7842743305443722,6.611589619680266,74557
20160213,-1.3275666312839578,3.6990614896835994,6.641221493324158,79004
20160214,-1.20148231657548,3.6659492587365823,6.793084675359316,71679
20160201,-1.1005517162970786,3.708424444333543,6.320141591293736,127264
20160208,-1.0817317422404027,3.6973201502059143,6.39157145020479,115460
20160208,-1.0817317422404027,3.6973201502059143,6.39157145020479,115460
20160205,-1.1484717141985217,3.6626205850660196,6.38681008759912,132689
20160202,-0.9800530872754816,3.6334455400881063,6.298647643124339,142552
20160203,-1.0893405043372009,3.697050244570782,6.371004031704509,142360
20160204,-1.0923270484736485,3.691959526980699,6.393112512857029,144385
20160209,-1.1506851454003064,3.7314326343684594,6.421848679003977,135603
20160210,-1.0268323437487807,3.621209397913423,6.380279329709429,143528
20160212,-1.203044083180218,3.703950534805517,6.493666207711753,137578
20160211,-1.162284401049239,3.738813472539898,6.449626044897453,147125
20160215,-1.0488558914944885,3.6765582413062647,6.445885687062642,112336
20160221,-1.4182160312783998,3.7561870798592847,6.680053750782931,71594
20160220,-1.348240463325028,3.675981237750213,6.59274348317712,79641
20160217,-1.024040853687527,3.6349461003190036,6.357776180113281,145738
20160228,-1.1775111562116458,3.700336499051661,6.6717632356341365,68874
20160227,-1.3839363766181232,3.6224565077594364,6.641849213416311,80353
20160217,-1.024040853687527,3.6349461003190036,6.357776180113281,145738
20160218,-1.1002964084355087,3.6981588298845662,6.389438925547802,145992
20160219,-1.1283610879380714,3.6414803538002762,6.408359684158177,137920
20160222,-1.0616305163328827,3.6756581570171396,6.369543565762707,126866
20160223,-1.1431193727783784,3.685231685930999,6.381571175354783,144390
20160224,-1.1230904476083141,3.707604560639184,6.404945387886792,148427
20160226,-1.1987571320491033,3.5975991467452144,6.469130780581402,139677
20160229,-0.9180766665679085,3.7301678612495217,6.581155989634132,131274
20160225,-1.0255961599348509,3.6253985279570706,6.390932707773257,148179
20160306,-1.1953985469620323,3.544099218944233,6.6157997503013295,70030
20160306,-1.1953985469620323,3.544099218944233,6.6157997503013295,70030
20160301,-1.0036098863733007,3.6978903140127444,6.405861195480702,142253
20160303,-0.9983483659272304,3.667763484941951,6.36251972828876,143246
20160302,-0.9097236584679695,3.663670627668607,6.351876891343326,144992
20160313,-1.5412498405269266,3.7193629794647127,6.697399969046825,65833
20160304,-1.0941554940344955,3.6419201763063382,6.435076648039076,136159
20160312,-1.461797031488562,3.6666947470883406,6.632901907161896,75245
20160307,-1.002462008661724,3.6423936021303813,6.368833768738947,125122
20160308,-0.9959324025952295,3.6769890567126238,6.3319913092929925,137492
20160309,-0.9602372292195841,3.6103251491246193,6.256343438623301,144528
20160310,-1.0207111915771647,3.611831321422109,6.279943164318524,144007
20160311,-1.1040499030064042,3.5960825908740857,6.337221830855829,131943
20160314,-1.2772829774040864,3.782228187958332,6.449239500554288,125430
20160319,-1.4727105448396172,3.8357632858182575,6.594396300675953,68134
20160320,-1.3735640391309913,3.7288395497562914,6.581693929988146,63755
20160315,-1.142504018504112,3.6963862052499987,6.396128742097345,139360
20160316,-0.9509892683157477,3.6168759295495856,6.351227598788736,142919
20160318,-1.1078712613856438,3.686723802601127,6.349078443584043,125493
20160317,-1.005572892590463,3.641696797078844,6.355319429053974,137492
20160327,-1.561713493812971,3.9204788112524938,6.827216504570045,60628
20160326,-1.5462388438025905,3.8063056813263247,6.685882728454148,65173
20160321,-0.9802409502730836,3.6188736812891524,6.283306026103116,119758
20160325,-1.50917691683339,3.855011120461544,6.64827855637781,102909
20160324,-1.3069325161555125,3.831641895139995,6.5520260326137745,130584
20160322,-1.4804964286497402,3.9367121798474383,6.596675847664067,136176
20160323,-1.345302858421425,3.855893114069495,6.602589545173712,137575
20160328,-1.3731502609280632,3.8228821680638347,6.5843725676655245,105012
20160403,-1.5577324742752243,3.716687265392474,6.5720198688233005,64508
20160402,-1.5781481077709743,3.723882435109866,6.5761729136701605,73286
20160329,-1.3141965856486217,3.707734638772846,6.413843724368391,129709
20160330,-1.2130446341293968,3.688127381907158,6.417893520798098,135716
20160331,-1.1844618093360963,3.709162746329527,6.416694216585175,139011
20160410,-1.4492676671312306,3.76756617396485,6.586215744263584,66283
20160404,-1.0973691763646682,3.6632453970172265,6.3404690821792755,120948
20160409,-1.4515218587585814,3.7127851644608434,6.545077720064207,73284
20160401,-1.168867259117565,3.614776306530395,6.360761053113264,129552
20160405,-1.241783353670914,3.689466324046047,6.406585485544649,136509
20160406,-1.152282754162217,3.644322910594489,6.455260736210341,140844
20160407,-1.109159249704455,3.622408377989618,6.362944684008828,139005
20160416,-1.474037124983977,3.7301727617163962,6.6568787690933116,70069
20160417,-1.5275719397401508,3.6419683927092303,6.664867965594952,65284
20160411,-1.1548016892635091,3.696118866504889,6.376777349525055,121186
20160408,-1.1558771935066465,3.6513526001329044,6.41690317168451,127911
20160412,-1.1348318844338685,3.7386314105586806,6.383199697535929,133658
20160413,-1.0920232808936883,3.694752984833927,6.354853153980571,137065
20160414,-1.07682110121071,3.654310840080785,6.37725268471005,135735
20160415,-1.1888323664997351,3.6648006882236164,6.4416954762030985,127569
20160424,-1.0775334083171901,3.609714613758402,6.423360941572392,84292
20160423,-1.2055363397491679,3.6674444467483513,6.462902625040965,91915
20160418,-1.2519205444396289,3.7470113473072897,6.505752948989005,131754
20160420,-1.0691161907611146,3.6461584296144554,6.2640244879064975,177539
20160501,-1.1919527462538062,3.743280480950609,6.433525839779965,86741
20160430,-1.3003631252799466,3.767450802807998,6.4754181918415545,96254
20160419,-1.1720954145241809,3.7607796497847077,6.382372077881801,176924
20160422,-0.7425973158966934,3.5574893603014894,6.2997170314571,167149
20160425,-0.8571895631683711,3.5591514801051503,6.199658493273878,165729
20160421,-0.7874521404697346,3.614876014925081,6.259826094744625,173167
20160429,-1.06917540393388,3.6337226537975478,6.24758278421055,174543
20160426,-0.9545793402898917,3.566343196944673,6.2238364015054914,186198
20160427,-0.949287078060519,3.5544922154000993,6.149461842788525,189549
20160428,-0.9798194738623084,3.6137637801961753,6.202874937720876,187588
20160502,-0.9395590610163114,3.5602071658360437,6.159928631402228,148867
20160508,-1.3119886752519574,3.6039392182759453,6.518300728382729,82733
20160503,-0.971012928374429,3.6331751607779075,6.215150208157006,181822
20160504,-0.9862092874285061,3.5363496888802515,6.2783863520937615,189454
20160505,-0.9618493072565658,3.5398856767883347,6.25364409351329,184175
20160515,-1.318770199400874,3.6321543828540848,6.4656410360218715,85843
20160514,-1.3756896133540146,3.675841769217676,6.500468140721183,97257
20160506,-0.9520425815736988,3.5259050359206308,6.219399731699995,168234
20160509,-1.0720248641179557,3.5720066844463494,6.303629334812076,160417
20160506,-0.9520425815736988,3.5259050359206308,6.219399731699995,168234
20160510,-1.1487441113994246,3.6480729422911455,6.267376486864443,181416
20160516,-1.0922227120041694,3.545461158492007,6.229945904679064,145326
20160512,-1.1148801606419803,3.5824961201011742,6.278275933786913,183674
20160511,-1.0969173031534154,3.6711350405919188,6.278491379361095,182539
20160521,-1.353217898984695,3.6321380473955798,6.382559921319622,95206
20160513,-1.1454128039576674,3.523571576154499,6.257692007875889,172856
20160522,-1.3129918813386756,3.5018650222797416,6.407328920253209,82950
20160517,-1.065178655681977,3.6008984589320243,6.2399382702868476,175138
20160518,-1.0511624720435067,3.563046126579744,6.191423142409823,183770
20160520,-1.112287443361699,3.6038688946820727,6.245461177733726,171323
20160529,-1.4571347406916952,3.617606385237882,6.534880425233223,80562
20160528,-1.3785518523551095,3.5986218404222674,6.497993331288502,91043
20160519,-1.026578966576646,3.5483292646280185,6.202730583180141,185579
20160523,-1.1142702223171106,3.6531979367491565,6.317746848631542,153571
20160524,-1.1311056280659186,3.6453970956136086,6.2438791340476545,173570
20160530,-1.2543509250826865,3.6057114317036065,6.338126976085612,120412
20160526,-1.0446433349704276,3.5532824768174414,6.198248261736481,178005
20160525,-1.1247055185712824,3.655536604571127,6.250551170931638,181827
20160527,-1.1090598106076586,3.590395179095872,6.31124079853027,164601
20160531,-1.157519645335138,3.672074937339205,6.259203179940234,162538
20160604,-1.0688496473756046,3.6388276677980196,6.510884852668748,112732
20160605,-1.2337168879346037,3.671768674658841,6.5166162905066205,88997
20160601,-1.101761650945551,3.6247504242707214,6.140100247355657,176088
20160603,-1.2507919451558065,3.6253741254239387,6.332671179831858,163760
20160602,-1.170078640948938,3.6706875122790774,6.285098290025597,174501
20160611,-1.3186107655060435,3.7273490239781664,6.557555555867479,87505
20160612,-1.7725442556004918,3.8789494284535175,6.823403748982855,82539
20160606,-1.2126328662490338,3.67257463644838,6.366991840001167,153104
20160607,-1.1166785049402699,3.69795672810043,6.28712350846667,170402
20160608,-1.0628415543823015,3.674431399322325,6.263981070233934,174939
20160610,-1.0671908940353392,3.6822457457122177,6.320595732794234,156659
20160619,-1.4366017198016798,3.619486555075926,6.559370402415702,78568
20160609,-1.1365187645750057,3.697089835521049,6.348770089035437,172561
20160618,-1.5265540010257297,3.7309796675471927,6.604491644166721,85854
20160613,-1.5599882452127731,3.825502523180993,6.682629401147685,148685
20160614,-1.5541137835945322,3.805538890172024,6.564625877580356,170690
20160615,-1.3322609686604956,3.670396875216459,6.359668601187208,171722
20160617,-1.2700017795023022,3.6918589990019295,6.414493103101929,157309
20160620,-1.3091892219123755,3.7307105120841673,6.414738143721982,148249
20160616,-1.2492808230856984,3.682425999672332,6.342842837899499,169739
20160625,-1.5227053550734717,3.5945957222128864,6.450665250687962,92201
20160626,-1.4583186190208073,3.505109318732619,6.516939462566877,82827
20160621,-1.2775129121546676,3.7254816785361675,6.343578530709922,166385
20160622,-1.2256565514396254,3.601714448483456,6.253050304835834,168981
20160702,-1.7107036585711684,3.8155607783658656,6.769268278611975,86557
20160623,-1.2682645518659563,3.6288120443530465,6.249591620413486,172564
20160624,-1.0868282641525877,3.3647583243974846,6.137012020565816,170905
20160703,-1.6879264458953425,3.7619979150476754,6.751299575258791,75375
20160627,-1.1714865897935574,3.5820611210317947,6.426486500981462,151277
20160702,-1.7107036585711684,3.8155607783658656,6.769268278611975,86557
20160628,-1.234805344633375,3.5907485937329335,6.361355259437372,166536
20160630,-1.2071288785729417,3.7149709094593444,6.3105845682985695,173062
20160629,-1.32596747527401,3.771108812722416,6.4004542952261625,165911
20160704,-1.3313310292382878,3.767483690080148,6.4101045396104634,114671
20160705,-1.14973889479709,3.6901427482004197,6.285165050391293,147842
20160710,-1.8508630432710982,3.8519669406915518,6.828301104728982,78696
20160709,-1.880485450522971,3.807713027985804,6.778227826985802,87987
20160706,-1.2952702982744617,3.722861828688527,6.45724751096486,156245
20160707,-1.229906026297525,3.7409314056965717,6.366376947540239,157237
20160717,-1.8181829906252944,3.7641033959483217,6.834353400335306,78173
20160716,-1.62435663060494,3.5471998597684076,6.701333299610624,88428
20160708,-1.8187074695393664,4.0533070508315046,6.702756699008628,158354
20160711,-1.3668160096441795,3.8216080268849963,6.448489657400814,144049
20160712,-1.2763267342872737,3.7189555470478752,6.363482091202733,161455
20160713,-1.139550933887494,3.6376362646801725,6.298237214600748,161720
20160714,-1.0992448329050473,3.634689398423429,6.218614016952879,160134
20160718,-1.3904899355814175,3.7368285513958854,6.437586301343223,146598
20160723,-1.698318997538255,3.8784406420371953,6.700203016294816,87666
20160724,-1.6072432539848536,3.7835983906317394,6.666552395172272,77911
20160715,-1.3421623243299186,3.616440548814703,6.6377505173510505,157314
20160719,-1.3038775035138779,3.6847984455713987,6.3496219647175804,161092
20160722,-1.2456189926616132,3.6552964954566356,6.433616463281175,156387
20160720,-1.2003611652200696,3.6796308799833515,6.341093692996495,167664
20160721,-1.1246384741040218,3.620274124129305,6.355336317824784,167260
20160731,-1.6087899835207402,3.66529366038257,6.519849438076347,75396
20160730,-1.7961476997252905,3.8298751683625882,6.675886121089013,85869
20160725,-1.3722434023767112,3.7463016321793683,6.406762741315703,146036
20160727,-1.140319065109051,3.6409885806553577,6.245788402315367,161881
20160726,-1.3121506927105155,3.768691859651096,6.407691889398336,163575
20160728,-1.1430810256616684,3.624778197149277,6.30324312928297,164273
20160729,-1.2508008202601422,3.5925595630544884,6.292690504897694,154893
20160807,-1.5186028526029887,3.7040800888799925,6.521194299183114,69228
20160801,-1.2424943385154306,3.6646331814481807,6.34546602695244,141327
20160806,-1.4813231312372537,3.7486415995397553,6.519195163753946,76511
20160803,-1.2452688854803533,3.5715118606033283,6.277963262021575,161888
20160804,-1.2846641109618675,3.7154338908392295,6.30797154017522,157134
20160805,-1.3063204512487323,3.7010186807895606,6.30335718804018,141600
20160802,-1.2552186153243783,3.6478580410737464,6.352519892971801,155710
20160813,-1.4659646622660667,3.700245462228903,6.501330315317936,79005
20160809,-1.2727677796553312,3.650549806524293,6.275105293856074,148498
20160814,-1.5396221332801023,3.7879979261993535,6.544687591152176,72930
20160809,-1.2727677796553312,3.650549806524293,6.275105293856074,148498
20160810,-1.293033795418766,3.6834790142763527,6.290425804347294,155357
20160811,-1.2275619874359833,3.668940957128712,6.2424973404053254,155155
20160820,-1.477781171425138,3.7098886711760426,6.522936159800441,78346
20160812,-1.2264205746850025,3.665337499674647,6.288779657366904,143179
20160821,-1.6843517694004309,3.8618960290351536,6.649519232671985,73578
20160815,-1.3111651861480826,3.7232544006474217,6.3385818842972785,134172
20160817,-1.2371006743860404,3.70868224312993,6.301063383493219,154983
20160818,-1.225538143816163,3.695864286673279,6.2379933699456585,158389
20160816,-1.3207832211701958,3.7519511032827824,6.323691467246767,153918
20160819,-1.2528978196847294,3.6620892858025744,6.30434541025975,146025
20160822,-1.2455650108935394,3.69137622372288,6.320601463059741,140309
20160828,-1.5322360965326858,3.6466806528772917,6.560867134063767,75776
20160827,-1.619364050708425,3.7203156374375252,6.603314939414003,83281
20160826,-1.3645210983224716,3.7111368220712118,6.425118772153078,152253
20160823,-1.230496468352881,3.6516483462865925,6.275441171944269,158458
20160825,-1.1820886108747668,3.668661960657929,6.350490710366904,166106
20160824,-1.2773598584653256,3.653818276022086,6.301351154824554,166092
20160904,-1.2880262708430785,3.6123339026299766,6.466423864792253,74096
20160903,-1.4313618427331505,3.69023726703344,6.4704391155689445,82611
20160830,-1.3336553397097886,3.7508810469819345,6.413082016939884,162155
20160831,-1.229170450658247,3.655700472541732,6.280031730763726,167493
20160830,-1.3336553397097886,3.7508810469819345,6.413082016939884,162155
20160905,-1.226800414951568,3.6991984889400418,6.388401453710961,113342
20160901,-1.0922648771315444,3.5931417278364313,6.175981804250208,164070
20160902,-1.2934692572490853,3.6799342973350875,6.272748999425139,147355
20160911,-1.5215830143817541,3.7130136347101947,6.740207431223019,76278
20160910,-1.5305481090709236,3.6331134951233364,6.606898215382798,86015
20160906,-1.1137074205170783,3.658568044645848,6.218666831918049,153440
20160907,-1.0599810038671438,3.590085282179952,6.163132313017751,165335
20160908,-0.9951958189836274,3.5865695197070573,6.1666006409961405,165542
20160917,-1.4637238834024917,3.7676353742483353,6.547836181427436,85906
20160918,-2.0059784655861654,3.982503471499479,6.749075894367934,78675
20160913,-1.1181323050265128,3.619284184960614,6.294707430392638,159394
20160912,-1.0539461482879957,3.5990255137276885,6.366985777117788,141641
20160916,-1.0838220113098116,3.619720361566058,6.270938364839714,151508
20160909,-1.2224675024742075,3.568601082560406,6.290405158714394,155034
20160914,-1.02963320948967,3.611719900072779,6.257864630471713,161336
20160925,-1.5072401394623838,3.7777086501050787,6.631341289189822,75593
20160924,-1.5264902225714418,3.73672906959738,6.551483829195727,85964
20160915,-1.1094484072421857,3.696037884851385,6.322413422832425,164562
20160920,-1.2816040101018689,3.7561925917340333,6.380126438091539,166424
20160921,-1.2020365794409724,3.7416545807940023,6.307777857521081,169851
20160923,-1.1826328478916854,3.6622441127088114,6.342663557908329,154245
20160922,-1.2540468688423676,3.7626366709123005,6.390174238035732,167496
20160919,-1.3499811296697375,3.8143302270608745,6.421666460278195,149873
20161002,-1.4339215329288566,3.661699610368864,6.641014398699294,77034
20161001,-1.4874759251265055,3.757991562015022,6.611699356002752,85866
20160926,-1.1693306792279337,3.69387235180669,6.303491686860328,144441
20160927,-1.257871677396534,3.678552022815664,6.37760706447494,165315
20160929,-1.1756454094187818,3.7385643747864274,6.349182863115572,165755
20160930,-1.1880417695006726,3.707976004429806,6.388291264293408,158557
20160928,-1.1160142968212463,3.6934538470397236,6.338108041769369,170333
20161009,-1.7839142412680236,3.8016078816092733,6.829006963856226,81002
20161003,-1.2166482289771465,3.7040278489619443,6.4681081692349505,146883
20161008,-1.649574149189183,3.8140624405965524,6.766539539213154,89819
20161004,-1.1848075577978818,3.7181369321661064,6.387076194429012,162744
20161005,-1.2386851116608073,3.6950122304605455,6.419449666118865,172097
20161007,-1.2775369637184053,3.7614637348769917,6.527823681806933,155259
20161006,-1.2395964666127741,3.7531480488595896,6.441753184204775,168446
20161010,-1.4357672744390912,3.8179996931268496,6.645765973273884,143121
20161016,-1.4472480853020684,3.635014142994863,6.622587263596135,77288
