Date,MSFT_Open,MSFT_Close,MSFT_Volume,NKX_Open,NKX_Close,NKX_Volume,NDX_Open,NDX_Close,NDX_Volume,DAX_Open,DAX_Close,DAX_Volume,DJI_Open,DJI_Close,DJI_Volume,NVDA_Open,NVDA_Close,NVDA_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,SPX_Open,SPX_Close,SPX_Volume
2018-08-03,100.799,101.024,19958990.073733,22585.54,22525.18,738918912.0,7389.36,7395.49,348051724.0,12572.61,12615.76,82702313.0,25360.37,25462.58,238925406.0,6.2301,6.24209,216361207.0,49.0356,49.2652,141211296.0,2829.62,2840.35,1683550000.0
2018-08-04,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-05,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,101.502,101.776,17199985.716821,22514.31,22662.74,715164096.0,7459.32,7462.65,378894828.0,12656.87,12648.19,89844086.0,25551.65,25628.91,239838994.0,6.33823,6.36201,260627706.0,49.5805,49.0544,108027180.0,2855.92,2858.45,1757094444.0
2018-08-08,102.205,102.363,16565999.693657,22666.56,22644.31,749895296.0,7454.42,7469.55,359974138.0,12622.98,12633.54,91952347.0,25615.72,25583.75,217807142.0,6.36321,6.39845,264634187.0,48.8048,49.0877,95100174.0,2856.79,2857.7,1651222222.0
2018-08-09,102.577,102.537,14629647.480299,22591.54,22598.39,637205184.0,7467.51,7466.96,350508621.0,12623.14,12676.11,73672968.0,25589.79,25509.23,215021509.0,6.41613,6.34982,206254786.0,49.0956,49.4762,99183335.0,2857.19,2853.58,1692805556.0
2018-08-10,102.294,101.885,19449977.42571,22606.91,22298.08,762211520.0,7409.05,7408.3,361237931.0,12574.2,12424.35,123841545.0,25401.19,25313.14,234472337.0,6.26805,6.30868,259109463.0,49.2908,49.3304,103542704.0,2838.9,2833.28,1808911111.0
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,102.118,101.189,19761413.664779,22004.09,21857.43,801820224.0,7420.18,7401.17,330041379.0,12346.75,12358.74,95437703.0,25327.19,25187.7,220077215.0,6.31726,6.34123,378836339.0,49.3696,49.6415,108926485.0,2835.46,2821.93,1754694444.0
2018-08-14,101.502,102.431,17957396.078407,22053.07,22356.08,614845888.0,7430.45,7447.17,330579310.0,12444.63,12358.87,84574362.0,25215.69,25299.92,219213910.0,6.44688,6.47284,470729936.0,49.9503,49.8574,87289724.0,2827.88,2839.96,1653872222.0
2018-08-15,101.805,101.053,31947766.443816,22368.12,22204.22,631270720.0,7385.67,7354.66,394303448.0,12400.27,12163.01,102440104.0,25235.37,25162.41,295768106.0,6.49382,6.41463,596854766.0,49.7282,49.9718,121197373.0,2827.95,2818.37,2025038889.0
2018-08-16,101.629,101.034,22785734.328674,21980.82,22192.04,802621504.0,7409.61,7374.3,341300000.0,12202.13,12237.17,83773771.0,25294.97,25558.73,342518688.0,6.48464,6.37418,809010897.0,50.3326,50.7031,119904947.0,2831.44,2840.69,1788822222.0
2018-08-17,100.77,100.977,19245194.361443,22313.19,22270.38,577543872.0,7352.63,7377.54,317784483.0,12242.06,12210.55,88408855.0,25550.8,25669.32,284251517.0,6.26276,6.06226,1154247674.0,50.7327,51.714,149046239.0,2838.32,2850.13,1680055556.0
2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,100.907,100.29,19088227.695787,22267.07,22199.0,481624192.0,7393.57,7371.42,292925862.0,12263.01,12331.3,61496942.0,25727.7,25758.69,248652983.0,6.02163,6.13703,862652077.0,51.8384,51.2114,127424491.0,2853.93,2857.05,1526677778.0
2018-08-22,99.3153,100.478,19180332.415976,22266.66,22362.55,588984832.0,7379.84,7424.6,286286207.0,12355.53,12385.7,79667169.0,25825.06,25733.6,200483687.0,6.23979,6.50757,757111413.0,50.8893,51.1151,80011886.0,2860.99,2861.82,1494200000.0
2018-08-24,101.062,101.718,18363472.01118,22484.01,22601.77,519749184.0,7443.72,7485.4,325275862.0,12396.69,12394.52,60845873.0,25688.58,25790.35,200375369.0,6.61553,6.74043,536652689.0,51.4866,51.3801,77732565.0,2862.35,2874.69,1442327778.0
2018-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,102.557,102.869,20950924.390369,22693.69,22799.64,517646784.0,7527.37,7559.13,399850000.0,12462.75,12538.31,53645966.0,25882.71,26049.64,220484480.0,6.77029,6.83181,510670618.0,51.6165,51.7997,86351982.0,2884.69,2896.74,1585600000.0
2018-08-28,103.172,103.486,20406647.353137,22967.74,22813.47,625856576.0,7580.86,7570.25,338155172.0,12578.65,12527.42,74392007.0,26092.7,26064.02,211378369.0,6.82602,6.79426,479983025.0,52.0562,52.2198,95824979.0,2901.45,2897.52,1490661111.0
2018-08-29,103.651,105.146,22182378.894185,22820.86,22848.22,605990592.0,7585.13,7660.18,327068966.0,12553.86,12561.68,59323267.0,26082.53,26124.57,214978250.0,6.78656,6.8991,423942159.0,52.3253,52.9974,114664702.0,2900.62,2914.04,1551033333.0
2018-08-30,104.804,105.078,24292844.678046,23020.18,22869.5,761970432.0,7645.11,7642.67,347318966.0,12516.55,12494.24,75619155.0,26099.01,25986.92,240517176.0,6.86796,6.88212,349771224.0,53.0625,53.486,205282315.0,2908.94,2901.13,1556766667.0
2018-08-31,104.814,105.409,24744641.253861,22733.25,22865.15,701663616.0,7634.43,7654.55,327570690.0,12418.26,12364.06,93032883.0,25964.85,25964.82,273502384.0,6.86276,6.95323,309386871.0,53.8379,54.1049,182337892.0,2898.37,2901.52,1600144444.0
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03,,,,22819.17,22707.38,513667488.0,,,,12338.36,12346.41,51995435.0,,,,,,,,,,,,
2018-09-04,104.024,104.844,24118029.792171,22740.05,22696.9,538719616.0,7629.34,7622.32,384400000.0,12389.46,12210.21,86534833.0,25916.07,25952.48,254563800.0,6.93994,7.02861,395294587.0,54.2951,54.2834,115234039.0,2896.96,2896.72,1709477778.0
2018-09-05,104.178,101.805,35026681.181866,22663.8,22580.83,673724288.0,7600.95,7523.26,447720690.0,12161.65,12040.46,111731670.0,25919.84,25974.99,289238884.0,7.01083,6.8974,396743396.0,54.4314,53.9245,140236342.0,2891.59,2888.6,1800694444.0
2018-09-06,101.59,102.039,25016258.137176,22502.9,22487.94,640781888.0,7527.22,7453.17,408393103.0,11995.81,11955.25,90072570.0,25973.02,25995.87,262438568.0,6.88092,6.75661,325740332.0,53.769,53.0268,144262634.0,2888.64,2878.05,1744216667.0
2018-09-07,101.57,101.56,23973122.679428,22487.94,22307.06,720048384.0,7402.19,7430.26,370065517.0,11960.1,11959.63,104602225.0,25951.02,25916.54,281381814.0,6.66395,6.73535,298113741.0,52.7331,52.6032,158271704.0,2868.26,2871.68,1636816667.0
2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,102.138,102.656,22086334.522105,22253.65,22373.09,574178176.0,7466.76,7447.68,351974138.0,11950.55,11986.34,83564822.0,25991.91,25857.07,252201211.0,6.7579,6.80685,222146539.0,52.5195,51.8955,166251133.0,2881.39,2877.13,1517444444.0
2018-09-11,102.195,104.394,25894420.67205,22469.78,22664.69,788525312.0,7415.09,7507.87,402862069.0,12013.01,11970.27,95134959.0,25841.14,25971.06,266029076.0,6.7601,6.7586,245330529.0,51.8166,53.2102,150401155.0,2871.57,2887.89,1610922222.0
2018-09-12,104.569,104.844,20129114.849079,22702.71,22604.61,822689792.0,7493.38,7488.06,403767241.0,11989.27,12032.3,113559742.0,25989.07,25998.92,282708610.0,6.71858,6.64427,422913546.0,53.4663,52.5488,207322420.0,2888.29,2888.92,1813850000.0
2018-09-13,105.233,105.957,27763207.036446,22657.95,22821.32,773082880.0,7535.23,7561.69,399779310.0,12036.79,12055.55,99444962.0,26083.94,26145.99,260810035.0,6.7104,6.72237,308322825.0,53.1284,53.8143,175464452.0,2896.85,2904.18,1808294444.0
2018-09-14,106.386,106.396,20375556.046333,23035.78,23094.67,1059276288.0,7575.38,7545.5,350124138.0,12109.37,12124.33,79712979.0,26169.56,26154.67,228706017.0,6.81323,6.84879,390465139.0,53.6596,53.2072,134625399.0,2906.38,2904.98,1749888889.0
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,106.698,105.253,22095507.931911,,,,7522.59,7434.73,393817241.0,12056.38,12096.41,70310901.0,26151.66,26062.12,230236344.0,6.82352,6.78686,207402526.0,52.8011,51.7861,156485026.0,2903.83,2888.8,1637644444.0
2018-09-18,105.292,106.249,23623933.149447,23042.19,23420.54,933744384.0,7440.86,7494.4,399653448.0,12097.19,12157.67,86006618.0,26076.21,26246.96,242967532.0,6.79086,6.71438,302253350.0,51.7665,51.8737,132826529.0,2890.74,2904.31,1708116667.0
2018-09-19,106.093,104.834,23152428.076002,23754.96,23672.52,964621696.0,7498.24,7490.32,371850000.0,12168.2,12219.02,101663011.0,26287.84,26405.76,251293312.0,6.69562,6.73833,226909867.0,51.9369,51.9054,114113689.0,2906.6,2907.95,1822233333.0
2018-09-20,105.37,106.581,25268671.265166,23752.79,23674.93,1046994176.0,7534.02,7569.04,394336207.0,12210.95,12326.48,112552792.0,26519.39,26656.98,260436865.0,6.61602,6.59677,434510839.0,52.3479,52.2955,111946848.0,2919.73,2930.75,1854294444.0
2018-09-21,107.0,107.237,75897822.63227,23848.63,23869.93,1243258240.0,7587.39,7531.07,639106897.0,12402.72,12430.88,403313360.0,26726.25,26743.5,657679811.0,6.60874,6.52665,439095742.0,52.4778,51.7338,404923274.0,2936.76,2929.67,3115338889.0
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,106.074,107.608,29125856.657748,,,,7477.45,7548.75,416617241.0,12383.42,12350.82,82834426.0,26705.25,26562.05,254769250.0,6.49562,6.58238,296594306.0,51.5377,52.4798,116509754.0,2921.83,2919.37,1873450000.0
2018-09-25,107.734,107.4,24153588.017167,23881.85,23940.26,1038616192.0,7552.02,7563.19,394506897.0,12341.85,12374.66,91886406.0,26601.58,26492.21,234050852.0,6.64847,6.64947,282947739.0,52.2297,52.811,103303646.0,2921.75,2915.56,1825266667.0
2018-09-26,107.42,106.981,20620284.395975,23846.6,24033.79,867645120.0,7563.96,7563.09,394953448.0,12395.2,12385.89,81243070.0,26536.86,26385.28,262567793.0,6.65446,6.61273,270997380.0,52.5311,52.3912,100906949.0,2916.98,2905.97,1882566667.0
2018-09-27,107.714,107.363,20342471.365769,23946.43,23796.74,785726976.0,7600.34,7629.57,354098276.0,12329.4,12435.59,99851170.0,26418.27,26439.93,226281713.0,6.64767,6.6245,216384802.0,53.2023,53.4692,126976566.0,2911.65,2914.0,1700472222.0
2018-09-28,107.177,107.335,23066526.66943,24080.01,24120.04,935004480.0,7612.65,7627.65,400679310.0,12381.36,12246.73,127006294.0,26407.66,26458.31,264039895.0,6.75691,6.96172,715868179.0,53.43,53.6576,96466977.0,2910.03,2913.98,1906833333.0
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,107.687,108.505,20120605.897193,24173.37,24245.76,669602112.0,7673.0,7645.45,393660345.0,12265.89,12339.03,83419286.0,26598.36,26651.21,238346239.0,7.04009,7.1685,627732943.0,54.1837,54.0152,99291811.0,2926.29,2924.59,1868994444.0
2018-10-03,108.32,108.086,17739064.829771,24219.19,24110.96,734699200.0,7663.09,7637.43,525401724.0,,,,26833.47,26828.39,280155725.0,7.1675,7.1034,323475006.0,54.6805,55.1624,120554674.0,2931.69,2925.51,1999283333.0
2018-10-04,107.548,105.839,37103802.235376,24242.06,23975.62,921509824.0,7603.01,7490.0,564577586.0,12275.07,12244.14,113056909.0,26784.08,26627.48,289548021.0,7.06756,6.91867,394788512.0,54.854,54.1936,134805094.0,2919.35,2901.61,1942700000.0
2018-10-05,105.692,105.243,30973921.968456,23781.76,23783.72,871860992.0,7482.04,7399.01,460844828.0,12236.29,12111.9,99656546.0,26632.77,26447.05,267016498.0,6.8941,6.68542,430526482.0,54.1857,53.3186,141277613.0,2902.54,2885.57,1849433333.0
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,104.794,104.024,31583120.332602,,,,7356.54,7352.82,386144828.0,12044.96,11947.16,85463979.0,26399.45,26486.78,272924114.0,6.60237,6.58408,412338186.0,52.8159,53.1903,124800196.0,2877.53,2884.43,1850177778.0
2018-10-09,104.295,105.35,27915550.139752,23550.47,23469.39,892098432.0,7352.44,7371.62,423972414.0,11963.63,11977.22,83619833.0,26469.19,26430.57,282506267.0,6.5638,6.57859,275994757.0,53.1579,53.9245,113134249.0,2882.51,2880.34,1955833333.0
2018-10-10,104.394,99.6173,65398684.132571,23492.2,23506.04,728306432.0,7319.81,7044.5,530574138.0,11976.7,11712.5,114189575.0,26441.73,25598.74,438130635.0,6.47204,6.08691,691186617.0,53.5907,51.4273,176660019.0,2873.9,2785.68,2500694444.0
2018-10-11,98.8458,99.3739,68092324.873166,22669.11,22590.86,1189282944.0,7013.48,6964.03,539532759.0,11558.98,11539.35,154079648.0,25518.39,25052.83,522922985.0,5.99966,5.82512,732055092.0,50.9877,50.9703,223501611.0,2776.87,2728.37,2717016667.0
2018-10-12,102.304,102.841,50870945.45419,22323.43,22694.66,1026306688.0,7150.22,7157.21,456946552.0,11691.47,11523.81,107079049.0,25407.63,25339.99,397534007.0,6.08252,6.10819,613785358.0,52.3912,52.7914,169706877.0,2770.54,2767.13,2203355556.0
2018-10-13,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,102.205,100.995,34169726.01426,22501.33,22271.3,824289408.0,7129.31,7068.67,370491379.0,11523.81,11614.16,78063536.0,25332.46,25250.55,287284343.0,6.0947,5.83132,453864251.0,52.5706,51.6649,129541993.0,2763.83,2750.79,1833411111.0
2018-10-16,102.812,104.168,33681774.327521,22298.2,22549.24,723401280.0,7141.67,7276.43,452293103.0,11637.62,11776.55,92599882.0,25351.53,25798.42,305892686.0,5.94402,6.0905,412440328.0,52.0404,52.8011,122780933.0,2767.05,2809.92,1904633333.0
2018-10-17,104.814,103.895,28288114.459829,22806.59,22841.12,742996288.0,7310.0,7278.63,407710345.0,11811.47,11715.03,99721921.0,25705.87,25706.68,298273468.0,6.1525,6.02183,332675467.0,52.8356,52.5784,96282008.0,2811.67,2809.21,1845394444.0
2018-10-18,103.328,101.815,34636525.619906,22871.28,22658.16,662835904.0,7250.93,7116.09,438956897.0,11695.19,11589.21,104790923.0,25645.56,25379.45,327975931.0,6.0912,5.93403,528802400.0,51.7802,51.3474,137074066.0,2802.0,2768.78,2009133333.0
2018-10-19,102.225,101.961,34934110.624461,22342.0,22532.08,694700224.0,7169.45,7107.23,436589655.0,11578.85,11553.83,141141622.0,25421.09,25444.34,350732369.0,5.98937,5.67702,619207688.0,51.8285,52.1291,139166743.0,2775.66,2767.78,1981383333.0
2018-10-20,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-21,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,102.606,102.899,28285306.126894,22374.21,22614.82,649090880.0,7146.03,7141.21,393517241.0,11665.68,11524.34,79876368.0,25492.14,25317.41,314944461.0,5.72967,5.72827,372208492.0,52.2394,52.4454,121132243.0,2773.94,2755.88,1837300000.0
2018-10-23,101.16,101.473,46638977.127799,22319.8,22010.78,826568300.0,7002.69,7118.67,471693103.0,11367.57,11274.28,124575866.0,25038.46,25191.43,436367135.0,5.46073,5.47642,632152580.0,51.3012,52.9382,163101652.0,2721.03,2740.69,2415877778.0
2018-10-24,101.728,96.0345,68085374.172364,22167.76,22091.18,864524300.0,7101.85,6789.15,505267241.0,11298.65,11191.63,127206985.0,25172.88,24583.42,496395885.0,5.43788,4.93973,892354962.0,52.9085,51.1249,172177777.0,2737.87,2656.1,2616283333.0
2018-10-25,99.9889,101.629,65686917.582978,21676.83,21268.73,965271900.0,6891.27,7016.39,472725862.0,11098.68,11307.12,127756799.0,24736.54,24984.55,439715683.0,4.84238,5.14953,960403794.0,51.7468,52.2424,125607311.0,2674.88,2705.57,2574872222.0
2018-10-26,99.1676,100.378,59161876.30761,21439.46,21184.6,958102700.0,6804.69,6852.4,511168966.0,11180.96,11200.62,127110314.0,24770.25,24688.31,505325254.0,4.91248,4.91208,670849699.0,51.3182,51.4147,198822474.0,2667.86,2658.69,2668416667.0
2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,101.473,97.4684,58777108.076274,21333.72,21149.8,730170900.0,6954.69,6713.9,463715517.0,11270.67,11335.48,105924208.0,24818.98,24442.92,443753880.0,5.05386,4.59863,764932759.0,52.0995,50.4506,193257042.0,2682.65,2641.25,2596500000.0
2018-10-30,97.2831,97.3512,69633726.984592,21045.86,21457.29,1205171400.0,6673.84,6810.12,462294828.0,11391.78,11287.39,106973354.0,24482.04,24874.64,470064660.0,4.62179,5.0291,814554428.0,50.1887,50.7001,154233602.0,2640.68,2682.63,2836877778.0
2018-10-31,98.9245,100.233,54408819.399195,21577.04,21920.46,1081689500.0,6933.11,6967.1,499953448.0,11417.09,11447.51,135887927.0,25008.82,25115.76,448881152.0,5.19385,5.22309,752575573.0,51.5525,52.0227,161381296.0,2705.6,2711.74,2840233333.0
2018-11-01,100.468,99.3839,35572074.180783,21906.41,21687.65,1050197400.0,6980.79,7069.17,467048276.0,11419.61,11468.54,105147926.0,25142.08,25380.74,384030281.0,5.25957,5.40364,571696544.0,52.066,52.8189,245373626.0,2717.58,2740.37,2615788889.0
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,99.8132,100.907,29752054.496942,22002.47,21898.99,810709700.0,6946.15,6937.09,373529310.0,11522.33,11494.96,73672221.0,25261.47,25461.7,334709829.0,5.31157,5.24638,382790913.0,48.5623,47.919,278359633.0,2726.37,2738.31,2012955556.0
2018-11-06,100.79,101.11,25935414.347117,22024.17,22147.75,749274300.0,6939.13,6988.85,394082759.0,11518.17,11484.34,93585706.0,25452.83,25635.01,265408548.0,5.23838,5.22878,301738142.0,47.9948,48.4323,134135654.0,2738.4,2755.45,1950477778.0
2018-11-07,102.713,105.088,40385637.712646,22189.74,22085.8,993176300.0,7068.5,7203.13,461643103.0,11542.09,11579.1,94120345.0,25788.46,26180.3,361838737.0,5.29569,5.29668,488225689.0,48.9577,49.9018,140621182.0,2774.13,2813.89,2174861111.0
2018-11-08,104.93,104.883,27324722.143028,22446.01,22486.92,844094900.0,7176.19,7158.59,424556897.0,11629.0,11527.32,104206164.0,26139.59,26191.22,295693643.0,5.23708,5.10357,516017757.0,50.0831,49.7282,106333075.0,2806.38,2806.83,2016938889.0
2018-11-10,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-11,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,102.695,100.29,35825250.053228,22121.7,22269.88,610745800.0,6990.37,6829.1,394667241.0,11591.59,11325.44,103776670.0,25959.33,25387.18,346995400.0,5.00384,4.69549,622747654.0,47.4665,46.3147,214386110.0,2773.93,2726.22,2039405556.0
2018-11-13,100.947,100.359,37692896.908124,21885.24,21810.52,883898100.0,6858.59,6830.91,404127586.0,11374.11,11472.22,107882111.0,25321.21,25286.49,339689524.0,4.79334,4.93743,650592510.0,45.7045,45.8524,196557128.0,2730.05,2722.18,2273022222.0
2018-11-15,98.9344,101.13,40852164.982687,21670.35,21803.62,838956600.0,6750.63,6890.45,432537931.0,11447.84,11353.67,106001873.0,25061.48,25289.27,392661249.0,4.87931,5.01392,848378165.0,44.9339,45.6513,194862786.0,2693.52,2730.2,2321744444.0
2018-11-17,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,102.039,98.6215,47502995.616192,21679.03,21821.16,742798200.0,6832.25,6642.92,405865517.0,11384.0,11244.54,83448218.0,25392.61,25017.44,358142810.0,4.00802,3.58503,1713308778.0,45.3202,44.3328,175753637.0,2730.74,2690.73,2096055556.0
2018-11-20,95.9565,95.8784,67956635.194401,21582.69,21583.12,851489400.0,6475.68,6526.96,459474138.0,11157.65,11066.41,125276761.0,24618.68,24465.64,445917723.0,3.32116,3.6934,1707469035.0,42.5459,42.2141,284357961.0,2654.6,2641.89,2421055556.0
2018-11-21,97.6639,97.1853,29845261.86918,21286.81,21507.54,796622800.0,6608.12,6575.66,320353448.0,11138.25,11244.17,97099282.0,24541.65,24464.69,289458645.0,3.83048,3.58523,1034849268.0,42.8675,42.1685,130488530.0,2657.74,2649.93,1796416667.0
2018-11-22,,,,21582.47,21646.55,678574800.0,,,,11216.29,11138.49,69122274.0,,,,,,,,,,,,
2018-11-23,96.3041,97.1499,14665656.185241,,,,6525.02,6527.35,165336207.0,11146.55,11192.69,67272627.0,24336.4,24285.95,155856368.0,3.55031,3.59242,415726716.0,41.7241,41.0923,99043718.0,2633.36,2632.56,917583333.0
2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-25,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,98.7669,100.35,34307144.921723,21647.69,21812.0,803882300.0,6616.79,6678.34,346755172.0,11315.9,11354.72,97947995.0,24364.13,24640.24,306310643.0,3.71356,3.79186,822265650.0,41.5595,41.6453,188656702.0,2649.97,2673.45,1913305556.0
2018-11-27,100.156,100.995,30899705.397386,21812.0,21952.4,763277900.0,6639.39,6701.04,356441379.0,11380.79,11309.11,82603195.0,24557.02,24748.73,308310327.0,3.76568,3.80862,744793275.0,40.9081,41.5595,173516949.0,2663.75,2682.17,1936233333.0
2018-11-28,101.688,104.734,49640350.957544,22036.72,22177.02,799913000.0,6759.05,6913.33,412113793.0,11355.8,11298.88,77933210.0,24832.84,25366.43,362117497.0,3.92613,3.96547,811864900.0,42.156,43.1581,193117608.0,2691.45,2743.79,2195372222.0
2018-11-29,103.984,103.865,29837381.541583,22360.98,22262.6,713876500.0,6890.84,6892.4,341975862.0,11377.36,11298.23,98911865.0,25340.3,25338.84,305063132.0,3.96777,3.90219,553629589.0,43.566,42.8247,175121065.0,2736.97,2737.8,1978205556.0
2018-11-30,104.335,104.512,35717638.584721,22274.97,22351.06,1072746300.0,6902.24,6949.01,438417241.0,11311.66,11257.24,120032263.0,25307.14,25538.46,482162179.0,3.91188,4.05264,735484182.0,43.0003,42.5943,165736375.0,2737.76,2760.17,2588100000.0
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,106.514,105.644,36849831.880118,22629.39,22574.76,726862200.0,7106.84,7062.13,451900000.0,11534.75,11465.46,108597664.0,25779.57,25826.43,388505418.0,4.28011,4.2168,898032253.0,43.9967,44.0834,171045987.0,2790.5,2790.37,2325588889.0
2018-12-04,105.498,102.284,47951867.143813,22533.97,22036.05,924042100.0,7026.81,6795.21,452725862.0,11429.82,11335.32,91427373.0,25752.56,25027.07,418984696.0,4.17207,3.8959,818700888.0,43.1601,42.149,173336274.0,2782.43,2700.06,2499911111.0
2018-12-05,,,,21760.8,21919.33,863013200.0,,,,11204.32,11200.24,80206793.0,,,,,,,,,,,,
2018-12-06,99.7343,102.929,52100665.610215,21766.5,21501.62,902952900.0,6652.13,6838.85,488598276.0,11053.58,10810.98,144885457.0,24737.42,24947.67,471673514.0,3.75549,3.92534,697927012.0,40.9682,41.67,180690469.0,2663.51,2695.95,2856372222.0
2018-12-07,102.148,98.7965,47790551.299044,21643.75,21678.68,804618500.0,6806.63,6613.28,426751724.0,10876.34,10788.09,110842288.0,24918.82,24388.95,398190611.0,3.92953,3.66065,687209149.0,41.3833,40.1886,177266116.0,2691.26,2633.08,2342605556.0
2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,98.7768,101.424,43288493.625881,21319.47,21219.5,813671900.0,6603.36,6682.74,408200000.0,10726.17,10622.07,131877455.0,24360.95,24423.26,389679536.0,3.61569,3.76588,634580929.0,39.3569,40.4528,260044531.0,2630.86,2637.72,2306127778.0
2018-12-11,103.496,102.354,44965246.532294,21273.04,21148.02,902486800.0,6782.41,6704.24,387251724.0,10711.4,10780.51,112161553.0,24719.91,24370.24,342940277.0,3.85762,3.67504,677365189.0,40.9437,40.2233,198228804.0,2664.44,2636.78,2169927778.0
2018-12-12,104.512,102.821,38388476.849514,21348.4,21602.75,923724700.0,6800.55,6763.96,415913793.0,10832.04,10929.43,124269401.0,24509.09,24527.27,344355911.0,3.68073,3.6927,659443601.0,40.644,40.3345,149369341.0,2658.23,2651.07,2199383333.0
2018-12-13,103.28,103.155,33243215.719203,21755.13,21816.19,816706500.0,6805.7,6767.97,369572414.0,10978.68,10924.7,99815166.0,24575.86,24597.38,300003266.0,3.7395,3.6924,475209782.0,40.6669,40.7761,133731923.0,2658.7,2650.54,2182066667.0
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,99.3342,96.983,60429022.132766,21391.73,21506.88,654125800.0,6571.0,6448.39,459524138.0,10852.99,10772.2,95497750.0,23986.83,23592.98,466734548.0,3.60172,3.56049,668245728.0,39.4623,39.1027,185677514.0,2590.75,2545.94,2564638889.0
2018-12-18,97.8005,98.0059,52325339.411725,21275.51,21115.45,830374400.0,6503.12,6491.52,445758621.0,10744.28,10740.89,109917196.0,23769.13,23675.64,408003897.0,3.60442,3.64417,568949330.0,39.4446,39.613,141880864.0,2559.9,2546.16,2483822222.0
2018-12-19,97.7127,97.7419,72355058.932218,21107.17,20987.92,838042400.0,6480.31,6342.97,499991379.0,10777.42,10766.21,106911339.0,23693.33,23323.66,503565185.0,3.61022,3.43498,751413751.0,39.5974,38.3734,205631233.0,2547.05,2506.96,2848855556.0
2018-12-20,97.1306,95.689,74621251.538066,20779.93,20392.58,993346400.0,6312.72,6243.2,561739655.0,10621.18,10611.1,137877930.0,23224.12,22859.6,576717202.0,3.42649,3.35038,755669984.0,38.263,37.4046,271561213.0,2496.77,2467.42,3103211111.0
2018-12-21,95.801,92.5868,118022586.29509,20310.5,20166.19,1202211200.0,6293.06,6046.56,781744828.0,10573.08,10633.82,242675070.0,22871.74,22445.37,900523235.0,3.37677,3.21302,870749374.0,37.4125,35.9502,401409183.0,2465.38,2416.62,4227227778.0
2018-12-22,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-23,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-25,,,,19785.43,19155.74,978983800.0,,,,,,,,,,,,,,,,,,
2018-12-26,89.675,94.7804,54782079.915552,19302.59,19327.06,824458400.0,5969.07,6262.77,441024138.0,,,,21857.73,22878.45,433143056.0,3.19754,3.30049,700739433.0,35.3715,37.4874,245607842.0,2363.12,2467.7,2352216667.0
2018-12-27,93.5947,95.3705,52515581.188104,19706.19,20077.62,959027900.0,6168.6,6288.3,416529310.0,10607.42,10381.51,115292707.0,22629.06,23138.82,407847431.0,3.24834,3.25234,642212101.0,37.171,37.2431,222693774.0,2442.5,2488.83,2275894444.0
2018-12-28,96.2359,94.6183,40495838.41702,19957.88,20014.77,727891300.0,6326.62,6285.27,379153448.0,10452.02,10558.96,60785772.0,23213.61,23062.4,336565447.0,3.27291,3.31416,633592285.0,37.5663,37.2628,177307170.0,2498.77,2485.74,2057011111.0
2018-12-29,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-30,,,,,,,,,,,,,,,,,,,,,,,,
